episode_id,timestep,candidate_core,task_id,task_power,task_duration,split,workload_type
0,14,7,17,1.828420061452313,60,train,id
0,14,8,17,1.828420061452313,60,train,id
0,14,9,17,1.828420061452313,60,train,id
0,14,10,17,1.828420061452313,60,train,id
0,14,11,17,1.828420061452313,60,train,id
0,14,12,17,1.828420061452313,60,train,id
0,14,13,17,1.828420061452313,60,train,id
0,14,14,17,1.828420061452313,60,train,id
0,14,15,17,1.828420061452313,60,train,id
0,14,0,18,0.8887249614949746,13,train,id
0,14,1,18,0.8887249614949746,13,train,id
0,14,2,18,0.8887249614949746,13,train,id
0,14,3,18,0.8887249614949746,13,train,id
0,14,4,18,0.8887249614949746,13,train,id
0,14,5,18,0.8887249614949746,13,train,id
0,14,6,18,0.8887249614949746,13,train,id
0,14,7,18,0.8887249614949746,13,train,id
0,14,8,18,0.8887249614949746,13,train,id
0,14,9,18,0.8887249614949746,13,train,id
0,14,10,18,0.8887249614949746,13,train,id
0,14,11,18,0.8887249614949746,13,train,id
0,14,12,18,0.8887249614949746,13,train,id
0,14,13,18,0.8887249614949746,13,train,id
0,14,14,18,0.8887249614949746,13,train,id
0,14,15,18,0.8887249614949746,13,train,id
0,15,0,19,0.7102817761433301,17,train,id
0,15,1,19,0.7102817761433301,17,train,id
0,15,2,19,0.7102817761433301,17,train,id
0,15,3,19,0.7102817761433301,17,train,id
0,15,4,19,0.7102817761433301,17,train,id
0,15,5,19,0.7102817761433301,17,train,id
0,15,6,19,0.7102817761433301,17,train,id
0,15,7,19,0.7102817761433301,17,train,id
0,15,8,19,0.7102817761433301,17,train,id
0,15,9,19,0.7102817761433301,17,train,id
0,15,10,19,0.7102817761433301,17,train,id
0,15,11,19,0.7102817761433301,17,train,id
0,15,12,19,0.7102817761433301,17,train,id
0,15,13,19,0.7102817761433301,17,train,id
0,15,14,19,0.7102817761433301,17,train,id
0,15,15,19,0.7102817761433301,17,train,id
0,20,0,20,1.6215849148174915,34,train,id
0,20,1,20,1.6215849148174915,34,train,id
0,20,2,20,1.6215849148174915,34,train,id
0,20,3,20,1.6215849148174915,34,train,id
0,20,4,20,1.6215849148174915,34,train,id
0,20,5,20,1.6215849148174915,34,train,id
0,20,6,20,1.6215849148174915,34,train,id
0,20,7,20,1.6215849148174915,34,train,id
0,20,8,20,1.6215849148174915,34,train,id
0,20,9,20,1.6215849148174915,34,train,id
0,20,10,20,1.6215849148174915,34,train,id
0,20,11,20,1.6215849148174915,34,train,id
0,20,12,20,1.6215849148174915,34,train,id
0,20,13,20,1.6215849148174915,34,train,id
0,20,14,20,1.6215849148174915,34,train,id
0,20,15,20,1.6215849148174915,34,train,id
0,20,0,21,0.7277028240960641,36,train,id
0,20,1,21,0.7277028240960641,36,train,id
0,20,2,21,0.7277028240960641,36,train,id
0,20,3,21,0.7277028240960641,36,train,id
0,20,4,21,0.7277028240960641,36,train,id
0,20,5,21,0.7277028240960641,36,train,id
0,20,6,21,0.7277028240960641,36,train,id
0,20,7,21,0.7277028240960641,36,train,id
0,20,8,21,0.7277028240960641,36,train,id
0,20,9,21,0.7277028240960641,36,train,id
0,20,10,21,0.7277028240960641,36,train,id
0,20,11,21,0.7277028240960641,36,train,id
0,20,12,21,0.7277028240960641,36,train,id
0,20,13,21,0.7277028240960641,36,train,id
0,20,14,21,0.7277028240960641,36,train,id
0,20,15,21,0.7277028240960641,36,train,id
0,20,0,22,2.2263826338333965,76,train,id
0,20,1,22,2.2263826338333965,76,train,id
0,20,2,22,2.2263826338333965,76,train,id
0,20,3,22,2.2263826338333965,76,train,id
0,20,4,22,2.2263826338333965,76,train,id
0,20,5,22,2.2263826338333965,76,train,id
0,20,6,22,2.2263826338333965,76,train,id
0,20,7,22,2.2263826338333965,76,train,id
0,20,8,22,2.2263826338333965,76,train,id
0,20,9,22,2.2263826338333965,76,train,id
0,20,10,22,2.2263826338333965,76,train,id
0,20,11,22,2.2263826338333965,76,train,id
0,20,12,22,2.2263826338333965,76,train,id
0,20,13,22,2.2263826338333965,76,train,id
0,20,14,22,2.2263826338333965,76,train,id
0,20,15,22,2.2263826338333965,76,train,id
0,21,0,23,3.555241808256807,118,train,id
0,21,1,23,3.555241808256807,118,train,id
0,21,2,23,3.555241808256807,118,train,id
0,21,3,23,3.555241808256807,118,train,id
0,21,4,23,3.555241808256807,118,train,id
0,21,5,23,3.555241808256807,118,train,id
0,21,6,23,3.555241808256807,118,train,id
0,21,7,23,3.555241808256807,118,train,id
0,21,8,23,3.555241808256807,118,train,id
0,21,9,23,3.555241808256807,118,train,id
0,21,10,23,3.555241808256807,118,train,id
0,21,11,23,3.555241808256807,118,train,id
0,21,12,23,3.555241808256807,118,train,id
0,21,13,23,3.555241808256807,118,train,id
0,21,14,23,3.555241808256807,118,train,id
0,21,15,23,3.555241808256807,118,train,id
0,21,0,24,1.9780228544312768,50,train,id
0,21,1,24,1.9780228544312768,50,train,id
0,21,2,24,1.9780228544312768,50,train,id
0,21,3,24,1.9780228544312768,50,train,id
0,21,4,24,1.9780228544312768,50,train,id
0,21,5,24,1.9780228544312768,50,train,id
0,21,6,24,1.9780228544312768,50,train,id
0,21,7,24,1.9780228544312768,50,train,id
0,21,8,24,1.9780228544312768,50,train,id
0,21,9,24,1.9780228544312768,50,train,id
0,21,10,24,1.9780228544312768,50,train,id
0,21,11,24,1.9780228544312768,50,train,id
0,21,12,24,1.9780228544312768,50,train,id
0,21,13,24,1.9780228544312768,50,train,id
0,21,14,24,1.9780228544312768,50,train,id
0,21,15,24,1.9780228544312768,50,train,id
0,22,0,25,0.8916803000419755,13,train,id
0,22,1,25,0.8916803000419755,13,train,id
0,22,2,25,0.8916803000419755,13,train,id
0,22,3,25,0.8916803000419755,13,train,id
0,22,4,25,0.8916803000419755,13,train,id
0,22,5,25,0.8916803000419755,13,train,id
0,22,6,25,0.8916803000419755,13,train,id
0,22,7,25,0.8916803000419755,13,train,id
0,22,8,25,0.8916803000419755,13,train,id
0,22,9,25,0.8916803000419755,13,train,id
0,22,10,25,0.8916803000419755,13,train,id
0,22,11,25,0.8916803000419755,13,train,id
0,22,12,25,0.8916803000419755,13,train,id
0,22,13,25,0.8916803000419755,13,train,id
0,22,14,25,0.8916803000419755,13,train,id
0,22,15,25,0.8916803000419755,13,train,id
0,27,0,26,0.8645288422890479,18,train,id
0,27,1,26,0.8645288422890479,18,train,id
0,27,2,26,0.8645288422890479,18,train,id
0,27,3,26,0.8645288422890479,18,train,id
0,27,4,26,0.8645288422890479,18,train,id
0,27,5,26,0.8645288422890479,18,train,id
0,27,6,26,0.8645288422890479,18,train,id
0,27,7,26,0.8645288422890479,18,train,id
0,27,8,26,0.8645288422890479,18,train,id
0,27,9,26,0.8645288422890479,18,train,id
0,27,10,26,0.8645288422890479,18,train,id
0,27,11,26,0.8645288422890479,18,train,id
0,27,12,26,0.8645288422890479,18,train,id
0,27,13,26,0.8645288422890479,18,train,id
0,27,14,26,0.8645288422890479,18,train,id
0,27,15,26,0.8645288422890479,18,train,id
0,29,0,27,3.7963128237554424,47,train,id
0,29,1,27,3.7963128237554424,47,train,id
0,29,2,27,3.7963128237554424,47,train,id
0,29,3,27,3.7963128237554424,47,train,id
0,29,4,27,3.7963128237554424,47,train,id
0,29,5,27,3.7963128237554424,47,train,id
0,29,6,27,3.7963128237554424,47,train,id
0,29,7,27,3.7963128237554424,47,train,id
0,29,8,27,3.7963128237554424,47,train,id
0,29,9,27,3.7963128237554424,47,train,id
0,29,10,27,3.7963128237554424,47,train,id
0,29,11,27,3.7963128237554424,47,train,id
0,29,12,27,3.7963128237554424,47,train,id
0,29,13,27,3.7963128237554424,47,train,id
0,29,14,27,3.7963128237554424,47,train,id
0,29,15,27,3.7963128237554424,47,train,id
0,29,0,28,2.2613727397044983,36,train,id
0,29,1,28,2.2613727397044983,36,train,id
0,29,2,28,2.2613727397044983,36,train,id
0,29,3,28,2.2613727397044983,36,train,id
0,29,4,28,2.2613727397044983,36,train,id
0,29,5,28,2.2613727397044983,36,train,id
0,29,6,28,2.2613727397044983,36,train,id
0,29,7,28,2.2613727397044983,36,train,id
0,29,8,28,2.2613727397044983,36,train,id
0,29,9,28,2.2613727397044983,36,train,id
0,29,10,28,2.2613727397044983,36,train,id
0,29,11,28,2.2613727397044983,36,train,id
0,29,12,28,2.2613727397044983,36,train,id
0,29,13,28,2.2613727397044983,36,train,id
0,29,14,28,2.2613727397044983,36,train,id
0,29,15,28,2.2613727397044983,36,train,id
0,35,0,29,1.0225352461440922,36,train,id
0,35,1,29,1.0225352461440922,36,train,id
0,35,2,29,1.0225352461440922,36,train,id
0,35,3,29,1.0225352461440922,36,train,id
0,35,4,29,1.0225352461440922,36,train,id
0,35,5,29,1.0225352461440922,36,train,id
0,35,6,29,1.0225352461440922,36,train,id
0,35,7,29,1.0225352461440922,36,train,id
0,35,8,29,1.0225352461440922,36,train,id
0,35,9,29,1.0225352461440922,36,train,id
0,35,10,29,1.0225352461440922,36,train,id
0,35,11,29,1.0225352461440922,36,train,id
0,35,12,29,1.0225352461440922,36,train,id
0,35,13,29,1.0225352461440922,36,train,id
0,35,14,29,1.0225352461440922,36,train,id
0,35,15,29,1.0225352461440922,36,train,id
0,35,0,30,1.899087368812628,37,train,id
0,35,1,30,1.899087368812628,37,train,id
0,35,2,30,1.899087368812628,37,train,id
0,35,3,30,1.899087368812628,37,train,id
0,35,4,30,1.899087368812628,37,train,id
0,35,5,30,1.899087368812628,37,train,id
0,35,6,30,1.899087368812628,37,train,id
0,35,7,30,1.899087368812628,37,train,id
0,35,8,30,1.899087368812628,37,train,id
0,35,9,30,1.899087368812628,37,train,id
0,35,10,30,1.899087368812628,37,train,id
0,35,11,30,1.899087368812628,37,train,id
0,35,12,30,1.899087368812628,37,train,id
0,35,13,30,1.899087368812628,37,train,id
0,35,14,30,1.899087368812628,37,train,id
0,35,15,30,1.899087368812628,37,train,id
0,35,0,31,2.7726463783609967,92,train,id
0,35,1,31,2.7726463783609967,92,train,id
0,35,2,31,2.7726463783609967,92,train,id
0,35,3,31,2.7726463783609967,92,train,id
0,35,4,31,2.7726463783609967,92,train,id
0,35,5,31,2.7726463783609967,92,train,id
0,35,6,31,2.7726463783609967,92,train,id
0,35,7,31,2.7726463783609967,92,train,id
0,35,8,31,2.7726463783609967,92,train,id
0,35,9,31,2.7726463783609967,92,train,id
0,35,10,31,2.7726463783609967,92,train,id
0,35,11,31,2.7726463783609967,92,train,id
0,35,12,31,2.7726463783609967,92,train,id
0,35,13,31,2.7726463783609967,92,train,id
0,35,14,31,2.7726463783609967,92,train,id
0,35,15,31,2.7726463783609967,92,train,id
0,36,0,32,2.3714999211897427,108,train,id
0,36,1,32,2.3714999211897427,108,train,id
0,36,2,32,2.3714999211897427,108,train,id
0,36,3,32,2.3714999211897427,108,train,id
0,36,4,32,2.3714999211897427,108,train,id
0,36,5,32,2.3714999211897427,108,train,id
0,36,6,32,2.3714999211897427,108,train,id
0,36,7,32,2.3714999211897427,108,train,id
0,36,8,32,2.3714999211897427,108,train,id
0,36,9,32,2.3714999211897427,108,train,id
0,36,10,32,2.3714999211897427,108,train,id
0,36,11,32,2.3714999211897427,108,train,id
0,36,12,32,2.3714999211897427,108,train,id
0,36,13,32,2.3714999211897427,108,train,id
0,36,14,32,2.3714999211897427,108,train,id
0,36,15,32,2.3714999211897427,108,train,id
0,39,0,33,2.135056386231946,60,train,id
0,39,1,33,2.135056386231946,60,train,id
0,39,2,33,2.135056386231946,60,train,id
0,39,3,33,2.135056386231946,60,train,id
0,39,4,33,2.135056386231946,60,train,id
0,39,5,33,2.135056386231946,60,train,id
0,39,6,33,2.135056386231946,60,train,id
0,39,7,33,2.135056386231946,60,train,id
0,39,8,33,2.135056386231946,60,train,id
0,39,9,33,2.135056386231946,60,train,id
0,39,10,33,2.135056386231946,60,train,id
0,39,11,33,2.135056386231946,60,train,id
0,39,12,33,2.135056386231946,60,train,id
0,39,13,33,2.135056386231946,60,train,id
0,39,14,33,2.135056386231946,60,train,id
0,39,15,33,2.135056386231946,60,train,id
0,42,0,34,1.644517243687345,48,train,id
0,42,1,34,1.644517243687345,48,train,id
0,42,2,34,1.644517243687345,48,train,id
0,42,3,34,1.644517243687345,48,train,id
0,42,4,34,1.644517243687345,48,train,id
0,42,5,34,1.644517243687345,48,train,id
0,42,6,34,1.644517243687345,48,train,id
0,42,7,34,1.644517243687345,48,train,id
0,42,8,34,1.644517243687345,48,train,id
0,42,9,34,1.644517243687345,48,train,id
0,42,10,34,1.644517243687345,48,train,id
0,42,11,34,1.644517243687345,48,train,id
0,42,12,34,1.644517243687345,48,train,id
0,42,13,34,1.644517243687345,48,train,id
0,42,14,34,1.644517243687345,48,train,id
0,42,15,34,1.644517243687345,48,train,id
0,43,0,35,1.7819166743515635,41,train,id
0,43,1,35,1.7819166743515635,41,train,id
0,43,2,35,1.7819166743515635,41,train,id
0,43,3,35,1.7819166743515635,41,train,id
0,43,4,35,1.7819166743515635,41,train,id
0,43,5,35,1.7819166743515635,41,train,id
0,43,6,35,1.7819166743515635,41,train,id
0,43,7,35,1.7819166743515635,41,train,id
0,43,8,35,1.7819166743515635,41,train,id
0,43,9,35,1.7819166743515635,41,train,id
0,43,10,35,1.7819166743515635,41,train,id
0,43,11,35,1.7819166743515635,41,train,id
0,43,12,35,1.7819166743515635,41,train,id
0,43,13,35,1.7819166743515635,41,train,id
0,43,14,35,1.7819166743515635,41,train,id
0,43,15,35,1.7819166743515635,41,train,id
0,44,0,36,3.38807050203774,61,train,id
0,44,1,36,3.38807050203774,61,train,id
0,44,2,36,3.38807050203774,61,train,id
0,44,3,36,3.38807050203774,61,train,id
0,44,4,36,3.38807050203774,61,train,id
0,44,5,36,3.38807050203774,61,train,id
0,44,6,36,3.38807050203774,61,train,id
0,44,7,36,3.38807050203774,61,train,id
0,44,8,36,3.38807050203774,61,train,id
0,44,9,36,3.38807050203774,61,train,id
0,44,10,36,3.38807050203774,61,train,id
0,44,11,36,3.38807050203774,61,train,id
0,44,12,36,3.38807050203774,61,train,id
0,44,13,36,3.38807050203774,61,train,id
0,44,14,36,3.38807050203774,61,train,id
0,44,15,36,3.38807050203774,61,train,id
0,59,0,37,0.5503181406901516,13,train,id
0,59,1,37,0.5503181406901516,13,train,id
0,59,2,37,0.5503181406901516,13,train,id
0,59,3,37,0.5503181406901516,13,train,id
0,59,4,37,0.5503181406901516,13,train,id
0,59,5,37,0.5503181406901516,13,train,id
0,59,6,37,0.5503181406901516,13,train,id
0,59,7,37,0.5503181406901516,13,train,id
0,59,8,37,0.5503181406901516,13,train,id
0,59,9,37,0.5503181406901516,13,train,id
0,59,10,37,0.5503181406901516,13,train,id
0,59,11,37,0.5503181406901516,13,train,id
0,59,12,37,0.5503181406901516,13,train,id
0,59,13,37,0.5503181406901516,13,train,id
0,59,14,37,0.5503181406901516,13,train,id
0,59,15,37,0.5503181406901516,13,train,id
0,59,0,38,2.69698740990192,55,train,id
0,59,1,38,2.69698740990192,55,train,id
0,59,2,38,2.69698740990192,55,train,id
0,59,3,38,2.69698740990192,55,train,id
